q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific functions (Data Analytics via THG IQ, Machine Learning, consumer insights, programmatic digital strategies) and references current deployment supporting THG customers, but lacks any measurable outcomes, metrics, or timelines to substantiate the claims.",927be107,THG,2022,19,tier1,THG_2022.pdf,annual_report,claude-sonnet-4-6,"Truly global leader with increasing Business focused on domestic UK market Within this, we continue to further evolve the offering of partnerships with platforms such as Liveramp and revenues coming from outside UK individual propositions, with particular spotlight on: Qubit and further opportunitie",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names a specific deployed application (THG Orbit customer service platform with AI-suggested templates), references measurable outcomes (improved response times, streamlined processes), and describes current implementation including a 2022 integration with social media platforms.",24101d2b,THG,2022,26,tier1,THG_2022.pdf,annual_report,claude-sonnet-4-6,signed THG’s Ethical Code of Conduct • Legal (contractual terms review) Our proprietary customer service solution THG Orbit • 62% of the Group’s own-brand suppliers1 are linked facilitates effective customer communication and order • Ethical (supply chain risk and ethical approval process) to THG on,no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names a specific AI application (suggested templates and pre-populated content via THG Orbit for customer service), references measurable outcomes (improvements in response times and streamlined processes), and describes deployment as current (during 2022, past tense).",17d94026,THG,2022,26,tier1,THG_2022.pdf,annual_report,claude-sonnet-4-6,"During 2022, THG Orbit integrated with social media platforms including Facebook • Supplier quality assurance (technical and quality approval) • Full ethical audits are in place across 45% and Twitter, enabling brands to manage conversations of own-brand suppliers via those channels all-in-one platf",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,The passage names a specific AI application (suggested templates and pre-populated content for customer service agents) and references measurable outcomes (improved response times and streamlined processes) in present/past tense indicating current deployment.,43cd232c,THG,2022,26,tier1,THG_2022.pdf,annual_report,claude-sonnet-4-6,"Investment director) approval • 94% of the Group’s own-brand suppliers1 have been in efficiencies such as artificial intelligence suggested made aware of our 2030 Sustainability Strategy templates and pre-populated content have driven improvements in response times, and importantly, a streamlined pr",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names a specific deployed application (automated WMS/Voyager integration using machine learning and AI for warehouse management), references a specific deployment date (April 2023, New Jersey), a measurable metric (>450,000 average UK standard click-to-delivery timeframe), and describes a current, operational implementation.",624272f9,THG,2023,17,tier1,THG_2023.pdf,annual_report,claude-sonnet-4-6,DTC Order Multi- Buyer & F C u o n m ct m ion e a rc li e ty Ma S n y a s g t e e m m ent M A an u a d g ie e n m ce en t Cu M rre u n lt c i- i es fu O lfi p l t m io e n n s t Cr S o h ss ip B p o in r g der T O el r e d p e h ri o n n g e S A K n U al - y le ti v c e s l Average UK standard click,no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names specific applications (WMS/Voyager, Headless Commerce, machine learning and AI for warehouse efficiencies), references a concrete timeline (2023) and metric (>450,000 Trustpilot reviews), and describes deployed, current implementations.",104f00a9,THG,2023,17,tier1,THG_2023.pdf,annual_report,claude-sonnet-4-6,"This time, THG Ingenuity built delivery timeframe 2023 the software capability to drive all automated instruction Product Digital Asset Campaign Basket 3P Marketplace Omni-channel Customer Reporting itself as an incremental adaptation to its own WMS Information Management System Management Optimisat",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific applications (personalised product advice, customer support, headless commerce, automated fulfilment) and describes current/past deployment (2023 launch, models 'infused' into platform), but lacks quantified metrics or measurable outcomes to reach Substantive classification.",d13e2955,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,"This allowed THG Ingenuity total control of all data points, increasing the ability to squeeze efficiencies in real time via machine learning and AI. In 2023 we launched our Headless Commerce solution which gives clients even greater flexibility of deployment of relevant 5* Trustpilot reviews 2023 c",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific AI applications (machine learning models, generative AI for personalised product advice, customer support, features offering) deployed in 2023, but lacks measurable outcomes or quantified metrics to reach Substantive classification.",1fb46e26,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,In 2023 we launched our Headless Commerce solution which gives clients even greater flexibility of deployment of relevant 5* Trustpilot reviews 2023 commerce applications whilst allowing brands to retain ownership of their look and feel on the front end. As we continued to Our investments in automat,no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific AI applications (machine learning, generative AI for personalised product advice, customer support, automated fulfilment) and describes them as currently deployed, but lacks quantified metrics or timelines to reach Substantive classification.",0dd28c70,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,"As we continued to Our investments in automated fulfilment allow us to virtually innovate, our use of machine learning models and generative AI technology were infused further into the platform to develop eliminate picking errors whilst substantially reducing labour multiple new use cases, including",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names multiple specific AI applications (fraud detection, demand forecasting, churn prediction, etc.) deployed across a timeline from 2018–2023, indicating current implementation, but provides no measurable outcomes or performance metrics.",077114c1,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,requirements. More information provided in Section 172 (pages 47 to 54). Our AI Roadmap AI Journey Begins Intelligent CS Fraud Detection Visual Demand Forecasting Vector Search Recommendations RECs - CEB+ & FBT+ Review Moderation Colour Matching Warehouse & Logistics Semantic Search CLV Prediction O,no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names numerous specific AI applications (fraud detection, demand forecasting, churn prediction, etc.) with a timeline from 2018–2023 indicating current deployment, but provides no measurable outcomes or performance metrics.",2280eec5,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,More information provided in Section 172 (pages 47 to 54). Our AI Roadmap AI Journey Begins Intelligent CS Fraud Detection Visual Demand Forecasting Vector Search Recommendations RECs - CEB+ & FBT+ Review Moderation Colour Matching Warehouse & Logistics Semantic Search CLV Prediction Optimisation Pr,no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names numerous specific AI applications deployed across a timeline from 2018–2023 (e.g., Fraud Detection, Churn Prediction, Semantic Search), confirming current deployment, but provides no measurable outcomes or performance metrics.",e446cc12,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,Our AI Roadmap AI Journey Begins Intelligent CS Fraud Detection Visual Demand Forecasting Vector Search Recommendations RECs - CEB+ & FBT+ Review Moderation Colour Matching Warehouse & Logistics Semantic Search CLV Prediction Optimisation Product Misattribution Sentiment & Topic Extraction Foundatio,no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names specific business functions (Media Mix Modelling, AI-powered tools, marketplace connections via THG Fulfil), references measurable outcomes (channel ROI, optimising spend, identifying best-performing channels), and describes currently deployed capabilities in present tense.",19bf3885,THG,2024,14,tier1,THG_2024.pdf,annual_report,claude-sonnet-4-6,"– Media mix modelling (“MMM”): its approach – Marketplaces: connecting brands to provides data showing the true impact of third‑party marketplaces including client investment, detailing which channels Amazon with products fulfilled deliver the best returns and how to optimise through THG Fulfil. spe",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific business functions (marketing mix modeling, personalization) and describes current AI/ML deployment, but the text appears truncated and lacks measurable outcomes or metrics to reach Substantive classification.",f1a3878e,THG,2024,14,tier_1_and_2,THG_2024.pdf,annual_report,claude-sonnet-4-6,"spend. MMM answers two critical questions: – Artificial intelligence (AI)‑powered 1. Which sales were driven by marketing, and features: utilising machine learning which would have happened anyway? and AI to make personalised 2.",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific functions (Marketing Mix Modeling, personalised product recommendations via ML/AI) and describes them as currently deployed, but provides no measurable outcomes, metrics, or timelines to substantiate impact.",316fab03,THG,2024,14,tier_1_and_2,THG_2024.pdf,annual_report,claude-sonnet-4-6,"MMM answers two critical questions: – Artificial intelligence (AI)‑powered 1. Which sales were driven by marketing, and features: utilising machine learning which would have happened anyway? and AI to make personalised 2. How much can customers optimise product recommendations to incremental channel",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names a specific application (personalised product recommendations using ML/AI) and implies current deployment, but the fragmented text reads as rhetorical questions about attribution and optimisation rather than providing any measurable outcomes or metrics.",a2a1681f,THG,2024,14,tier_1_and_2,THG_2024.pdf,annual_report,claude-sonnet-4-6,"Which sales were driven by marketing, and features: utilising machine learning which would have happened anyway? and AI to make personalised 2. How much can customers optimise product recommendations to incremental channels before consumers. hitting diminishing returns? 24 THG PLC Annual Report and ",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific application (AI adoption training) and describes current actions taken, but lacks any measurable outcomes, metrics, or timelines, and the text appears garbled/corrupted, limiting interpretability.",1e199913,THG,2025,22,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,We never get and hosting listening groups across multiple sites. Insights from colleagues drove meaningful complacent. action – from AI adoption training to enhanced onboarding.,no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific function (AI adoption training) and uses present/past tense indicating current activity, but provides no measurable outcomes, metrics, or timelines to substantiate the claims.",94584bd4,THG,2025,22,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"Insights from colleagues drove meaningful complacent. action – from AI adoption training to enhanced onboarding. By asking questions, listening, and acting on what we hear, we continue building trust and transparency across the organisation.",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific functions (AI adoption training, onboarding) and uses present/ongoing tense, but provides no measurable outcomes, metrics, or timelines to substantiate the claims.",c9e33d5e,THG,2025,22,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"action – from AI adoption training to enhanced onboarding. By asking questions, listening, and acting on what we hear, we continue building trust and transparency across the organisation. We embrace the chaos.",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names a specific application (ethical and transparent use of AI in marketing via the Responsible Marketing Code), references a concrete timeline (launched end of 2024), and describes a currently deployed code with guidance already in place.",756e8a77,THG,2025,26,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"We strive to operate ethically and the Responsible Marketing Code was Standards through the completion of SMETA, and responsibly, promoting transparent launched at the end of 2024. the results of which are published via the communication with colleagues and suppliers The Code provides guidance to em",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific function (ethical and transparent use of AI in marketing activities) and references current guidance/code practices, but provides no measurable outcomes, metrics, or timelines to substantiate the claim.",179cb8e0,THG,2025,26,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"the results of which are published via the communication with colleagues and suppliers The Code provides guidance to employees, Sedex platform. The platform provides and we recognise that having an effective, brands, customers and partners on responsible independently validated evidence of confident",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific function (ethical and transparent use of AI in marketing activities) and uses present tense language suggesting current practice, but provides no measurable outcomes, metrics, or timelines to substantiate the claim.",c453af1d,THG,2025,26,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"The platform provides and we recognise that having an effective, brands, customers and partners on responsible independently validated evidence of confidential process for employees to raise marketing practices, including the ethical compliance within our suppliers’ operations any concerns is a vita",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific function (AI Usage Guidelines for secure and ethical workplace practices) and confirms current implementation in 2023, but lacks any measurable outcomes or metrics to demonstrate impact.",53903488,Westwing,2023,76,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"A dedicated session was also organised for blue-collar workers at Westwing’s delivery service. A number of compliance awareness measures were implemented in the course of 2023, including mea- sures aimed at senior leadership and all-hands sessions, and office screen/workplace posts. In addition, int",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific function (internal AI Usage Guidelines for compliance/ethics) and describes current implementation in 2023, but lacks measurable outcomes or metrics to elevate it to Substantive.",fe99fce6,Westwing,2023,76,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"A number of compliance awareness measures were implemented in the course of 2023, including mea- sures aimed at senior leadership and all-hands sessions, and office screen/workplace posts. In addition, internal Artificial Intelligence (AI) Usage Guidelines were introduced with the objective of estab",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific governance function (AI Usage Guidelines with specific provisions like prohibiting upload of personal/confidential data) and describes it as currently implemented, but lacks any measurable outcomes or metrics to reach Substantive classification.",21fab21e,Westwing,2023,76,tier_1_and_2,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"In addition, internal Artificial Intelligence (AI) Usage Guidelines were introduced with the objective of establishing secure and ethical AI practices in the workplace. These require Westwing employees to use AI systems responsibly and to avoid actions that could harm others, violate privacy, or fac",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely mentions that AI was added to a list of opportunities in 2023, with no specific application, measurable outcome, or evidence of actual deployment.",d90799d5,Westwing,2023,91,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,We are constantly on the lookout for new business opportunities and new ways of improving customer satisfaction. A summary of the most signifi- cant opportunities identified by the Company is given below. The list was extended in 2023 to include the use of artificial intelligence (AI).,no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely mentions that AI was added to a list of opportunities in 2023, with no specific business function, measurable outcome, or evidence of actual deployment.",c8caf5ac,Westwing,2023,91,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,A summary of the most signifi- cant opportunities identified by the Company is given below. The list was extended in 2023 to include the use of artificial intelligence (AI). ANNUAL REPORT 2023 91,no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage merely notes that AI was added to an unspecified list in 2023, providing no detail about any specific business function, application, or measurable outcome.",0285cf1b,Westwing,2023,91,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,The list was extended in 2023 to include the use of artificial intelligence (AI). ANNUAL REPORT 2023 91,no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage mentions AI only in a generic, industry-level statement ('AI is changing a number of industries') with no specific application, measurable outcome, or evidence of current deployment.",ae68814f,Westwing,2023,92,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"This puts Westwing in a better negotiating position with the suppliers for our rapidly growing Westwing Collection. In addition, our buying team can decrease our costs of goods sold as we grow our sales volume, especially for our Westwing Collection products. Use of Artificial Intelligence (AI) and ",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While specific functions like graphic design, content creation, and product management are named, the language is entirely hypothetical ('can generate') with no measurable outcomes, timelines, or evidence of actual deployment.",37b894e7,Westwing,2023,92,tier_1_and_2,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"In addition, our buying team can decrease our costs of goods sold as we grow our sales volume, especially for our Westwing Collection products. Use of Artificial Intelligence (AI) and Automation The integration of AI is changing a number of industries. For example, AI-driven tools can generate high-",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While specific functions are named (graphic design, content creation, product management), the language is entirely hypothetical ('can generate,' 'can lead to') with no measurable outcomes, timelines, or evidence of actual deployment within the company.",297787eb,Westwing,2023,92,tier_1_and_2,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"Use of Artificial Intelligence (AI) and Automation The integration of AI is changing a number of industries. For example, AI-driven tools can generate high-quality visuals and texts in the areas of graphic design, content creation and product management. This can lead to cost savings and operational",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely mentions AI as an added category to an opportunity list in 2023 without specifying any concrete application, measurable outcome, or evidence of actual deployment.",3fd31f50,Westwing,2024,180,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Opportunities are defined as positive deviations from planned expec- tations, offering the prospect of enhanced performance. Westwing continuously seeks new business opportunities and innovative ways to improve customer satisfaction. The following summary highlights the most significant opportunitie",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely lists AI integration as a newly identified opportunity in 2023 without specifying any application, function, measurable outcome, or evidence of actual deployment.",3109d59d,Westwing,2024,180,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Westwing continuously seeks new business opportunities and innovative ways to improve customer satisfaction. The following summary highlights the most significant opportunities identified by the Company, with the list expanded in 2023 to include the integration of artificial intelligence (AI). Brand",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely mentions AI was added to a list of opportunities in 2023 without specifying any application, function, measurable outcome, or evidence of deployment.",dcad5273,Westwing,2024,180,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"The following summary highlights the most significant opportunities identified by the Company, with the list expanded in 2023 to include the integration of artificial intelligence (AI). Brand Awareness and New Customer Segments Management views Westwing’s strong premium brand, positive brand percept",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely introduces AI as a broad industry trend with no specific application, measurable outcome, or evidence of deployment at Westwing.",4f3ab6d7,Westwing,2024,181,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"This situation strengthens Westwing’s negotiating position with suppliers, particularly for its rapidly growing Westwing Collection. Additionally, as Westwing’s sales volume increases, the purchasing team can secure better pricing, especially for proprietary products. Use of Artificial Intelligence ",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While specific functions are named (visuals/content generation, product management, decision-making), the language is entirely aspirational ('can generate,' 'can optimize') with no measurable outcomes or evidence of actual deployment.",7480817c,Westwing,2024,181,tier_1_and_2,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Additionally, as Westwing’s sales volume increases, the purchasing team can secure better pricing, especially for proprietary products. Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high- quality vis",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While the passage names general functions like content generation and product management, it uses modal verbs ('can generate,' 'can be performed') indicating aspirational capability rather than deployed use, and provides no specific metrics or timelines.",b476bbff,Westwing,2024,181,tier_1_and_2,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high- quality visuals and content, optimize product management, and enhance decision-making processes. These innovations lead to cost savings and operati",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific functions (data retention/deletion framework, customer-facing AI applications, AI governance guidelines) and describes both established current practices and an initiated revision process, but lacks any measurable outcomes, metrics, or timelines.",d700f4c1,Westwing,2025,155,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"Data protection Westwing takes action on data protection and privacy to prevent risks related to unauthorised access, disclosure or theft of customer data. A group-wide framework for data retention and deletion has been established to set standards for storing, archiving and deleting customer and pe",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific functions (customer-facing AI applications, AI governance guidelines, cybersecurity controls) and describes both current actions (established framework, regular evaluations) and ongoing/future revision of AI governance, but lacks any measurable outcomes, metrics, or timelines.",1afd5b8f,Westwing,2025,155,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"A group-wide framework for data retention and deletion has been established to set standards for storing, archiving and deleting customer and personal data across all systems. In response to increasing use of AI-powered tools, Westwing has initiated a revision of its AI governance guidelines to ensu",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names specific functions (AI governance, customer-facing AI applications, cybersecurity controls) and describes both current practices (regular evaluations, independent assessments) and ongoing revision efforts, but lacks any measurable outcomes, metrics, or timelines to substantiate impact.",afca9b57,Westwing,2025,155,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"In response to increasing use of AI-powered tools, Westwing has initiated a revision of its AI governance guidelines to ensure that customer-facing AI applications comply with data protection requirements and internal ethical principles. To assess the effectiveness of its customer data protection sy",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely introduces AI as a broad industry trend with no specific application, measurable outcome, or evidence of current deployment at Westwing.",f3a540fb,Westwing,2025,179,tier1,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"This situation could strengthen Westwing's negotiating position with suppliers, especially for the rapidly growing Westwing Collection. Additionally, as Westwing's sales volume increases, the p urchasing team could be able to secure better pricing. Use of Artificial Intelligence (AI) and Automation ",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While specific functions are named (visuals/content generation, product management, customer experience, decision-making), the language is entirely aspirational ('can generate,' 'could be able to') with no measurable outcomes or evidence of current deployment.",ca2b41c5,Westwing,2025,179,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"Additionally, as Westwing's sales volume increases, the p urchasing team could be able to secure better pricing. Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high-q uality visuals and content, optim",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While several business functions are named (content generation, product management, customer experience, decision-making), all language is conditional and future-oriented ('can,' 'could'), with no measurable outcomes, timelines, or evidence of actual deployment.",7dbfe932,Westwing,2025,179,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high-q uality visuals and content, optimize product management, improve customer experience and enhance decision- making processes. These innovations cou",no,,
YES,1,YES,1,CURRENT,1,3,Substantive,"The passage names specific functions (machine learning, data science), references a measurable external metric (1 billion people reskilled by 2030) and a current observation (2022 rising demand), though the AI/ML reference is framed as a workforce skill area rather than a deployed AI application.",34560c08,Zalando,2022,100,tier1,Zalando_2022.pdf,annual_report,claude-sonnet-4-6,"Reporting: We will report on our human rights due diligence in accordance with the German Supply Chain Due Diligence Act. Preparing our workforce for the future The world of work is changing fast, and many of the jobs that will be undertaken by the next generation do not yet exist. The OECD estimate",no,,
YES,1,YES,1,MIXED,1,3,Substantive,"The passage names specific skill areas (machine learning, data science) with a current observation from 2022 and references a measurable external metric (1 billion people reskilled by 2030), though the company's own AI deployment remains vague and forward-looking.",6fe2c9c3,Zalando,2022,100,tier1,Zalando_2022.pdf,annual_report,claude-sonnet-4-6,"Preparing our workforce for the future The world of work is changing fast, and many of the jobs that will be undertaken by the next generation do not yet exist. The OECD estimates that up to 1 billion people need to be reskilled by 2030 to meet demand for new skills.39 In 2022, we saw a rising deman",no,,
YES,1,YES,1,MIXED,1,3,Substantive,"The passage names specific skill areas (machine learning, data science), references a measurable goal (10,000 people by 2023), and combines current observed demand (2022) with a near-term commitment, making it substantive despite being primarily workforce-focused rather than AI deployment-focused.",e266647f,Zalando,2022,100,tier1,Zalando_2022.pdf,annual_report,claude-sonnet-4-6,"The OECD estimates that up to 1 billion people need to be reskilled by 2030 to meet demand for new skills.39 In 2022, we saw a rising demand for expertise in areas such as machine learning and data science, storytelling, and resilience. We need to rise to the challenge by investing in workforce trai",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific deployed application (ChatGPT-powered fashion search for customers) with a clear function (intuitive assortment navigation), but lacks any measurable outcomes, metrics, or timelines to elevate it to Substantive.",8c869207,Zalando,2023,6,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"1 Company 2 Combined management 3 Consolidated financial 4 Other information 6 report statements and service generative artificial intelligence tool ChatGPT. The technology allows customers to ask questions using their own fashion terms and words, helping them navigate Zalando’s large assortment in ",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,The passage names specific deployed applications (size recommendation tools and a generative AI fashion assistant launched in 2023) but lacks quantified metrics or measurable outcomes to support the claimed benefits.,b5571da9,Zalando,2023,8,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Zalando continued to play a pioneering role in many areas in 2023, taking a leadership role to solve challenges that are relevant to the fashion and lifestyle industry. For example, we introduced tools that improve our customers’ size recommendations based on their unique body measurements, helping ",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names specific deployed AI applications (size recommendation tools and a generative AI fashion assistant) with qualitative outcomes described (reducing returns, faster item discovery), but lacks quantified metrics or timelines to reach Substantive classification.",441c2f25,Zalando,2023,8,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"For example, we introduced tools that improve our customers’ size recommendations based on their unique body measurements, helping to reduce size-related returns and textile waste. Zalando also launched a fashion assistant based on generative artificial intelligence, allowing customers to more easil",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific deployed application (a generative AI-based fashion assistant for product discovery) in current tense, but lacks any measurable outcomes, metrics, or timelines to substantiate its impact.",0b9f0ed4,Zalando,2023,8,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Zalando also launched a fashion assistant based on generative artificial intelligence, allowing customers to more easily navigate our assortment using their own words or fashion terms and ultimately helping them find their desired items faster. To entertain customers and deepen our relationship with",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage merely notes that the Supervisory Board 'discussed the influence of artificial intelligence on the company's business' with no specific application, measurable outcome, or evidence of deployment.",dfd91379,Zalando,2023,12,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"1 Company 2 Combined management 3 Consolidated financial 4 Other information 12 report statements and service At its ordinary meeting on May 24, 2023, the Supervisory Board in particular dealt with the election of its chairperson and deputy chairperson as well as the (re-)election of the members of ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a broad topic of discussion ('influence of artificial intelligence on the company's business') with no specific application, measurable outcome, or evidence of deployment.",d1f99bfb,Zalando,2023,12,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"The Supervisory Board resolved to enlarge its remuneration and its sustainability and D&I committee by one additional member each. The Supervisory Board further discussed the decision of the European Commission to designate Zalando as “Very Large Online Platform” under the Digital Services Act, the ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a broad topic of board discussion with no specific application, measurable outcome, or evidence of deployment described.",aba2d39a,Zalando,2023,12,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"The Supervisory Board further discussed the decision of the European Commission to designate Zalando as “Very Large Online Platform” under the Digital Services Act, the influence of artificial intelligence on the company’s business and the update on the program to reshape parts of the company starte",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names a specific deployed application (AI-powered fashion assistant, beta launched in 2023 in selected markets) with current implementation evidence, but lacks measurable outcomes or metrics, and closes with aspirational language about future generative AI use.",02af8986,Zalando,2023,76,tier_1_and_2,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"We introduced the beta version of an AI-powered fashion assistant in 2023 in selected markets. The technology allows customers to ask questions using their own fashion terms and words, helping them navigate Zalando’s large assortment in a more intuitive way. We are excited to see how we can leverage",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names a specific application (natural language fashion search for customers) and describes it in current deployment terms, but then shifts to aspirational language about future generative AI use, with no measurable outcomes or metrics provided.",622700bf,Zalando,2023,76,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"The technology allows customers to ask questions using their own fashion terms and words, helping them navigate Zalando’s large assortment in a more intuitive way. We are excited to see how we can leverage generative AI in new ways to make our customer experience even more engaging. Partners The str",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"While customer experience is named as a target function, the AI use is purely aspirational ('excited to see how we can leverage') with no measurable outcomes, timelines, or evidence of current deployment.",4938eec4,Zalando,2023,76,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"We are excited to see how we can leverage generative AI in new ways to make our customer experience even more engaging. Partners The strength of Zalando’s brand partnerships and our platform approach have always been an integral part of our business strategy. Thousands of globally recognized, locall",no,,
