q1_named_function,q1_score,q2_measurable_outcome,q2_score,q3_tense,q3_score,classification_score,classification,justification,passage_id,firm,year,page_number,tier,source_document,source_type,llm_model,passage_text,validation_sample,human_label,agreement
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names multiple specific deployed AI applications (Fraud Detection, Demand Forecasting, Vector Search, Recommendations, Semantic Search, CLV Prediction, Generative AI, Churn Prediction, etc.) across a timeline from 2018 to 2023 indicating current and historical deployment, but no quantified measurable outcomes are provided for any of these applications.",0bfb46de,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,requirements. More information provided in Section 172 (pages 47 to 54). Our AI Roadmap AI Journey Begins Intelligent CS Fraud Detection Visual Demand Forecasting Vector Search Recommendations RECs - CEB+ & FBT+ Review Moderation Colour Matching Warehouse & Logistics Semantic Search CLV Prediction O,no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names multiple specific deployed AI applications (Fraud Detection, Demand Forecasting, Vector Search, Semantic Search, Colour Matching, Churn Prediction, etc.) across a timeline from 2018 to 2023 indicating current and historical deployment, but no measurable outcomes or quantified metrics are provided for any of these applications.",0125be97,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,More information provided in Section 172 (pages 47 to 54). Our AI Roadmap AI Journey Begins Intelligent CS Fraud Detection Visual Demand Forecasting Vector Search Recommendations RECs - CEB+ & FBT+ Review Moderation Colour Matching Warehouse & Logistics Semantic Search CLV Prediction Optimisation Pr,no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage is a timeline roadmap listing multiple specific named AI applications currently deployed (e.g., Fraud Detection, Visual Demand Forecasting, Vector Search, Semantic Search, Churn Prediction, Foundation Finder), satisfying Q1 and Q3, but no measurable outcomes or quantified metrics are provided for any application, precluding Substantive classification.",7c0be495,THG,2023,17,tier_1_and_2,THG_2023.pdf,annual_report,claude-sonnet-4-6,Our AI Roadmap AI Journey Begins Intelligent CS Fraud Detection Visual Demand Forecasting Vector Search Recommendations RECs - CEB+ & FBT+ Review Moderation Colour Matching Warehouse & Logistics Semantic Search CLV Prediction Optimisation Product Misattribution Sentiment & Topic Extraction Foundatio,no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage is heavily fragmented — the AI reference is truncated mid-sentence ('Artificial intelligence (AI)‑powered 1.') with no named AI application or function identifiable, and no measurable outcome is present, resulting in a score of 1 and a Symbolic classification.",f1bdca0c,THG,2024,14,tier1,THG_2024.pdf,annual_report,claude-sonnet-4-6,"– Media mix modelling (“MMM”): its approach – Marketplaces: connecting brands to provides data showing the true impact of third‑party marketplaces including client investment, detailing which channels Amazon with products fulfilled deliver the best returns and how to optimise through THG Fulfil. spe",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"Despite fragmentation, the passage identifies a specific named AI application — an AI/ML-powered Marketing Mix Modelling (MMM) tool used for personalised features and marketing attribution — currently deployed, but no measurable outcomes or quantified metrics are provided.",fab9f4f9,THG,2024,14,tier_1_and_2,THG_2024.pdf,annual_report,claude-sonnet-4-6,"spend. MMM answers two critical questions: – Artificial intelligence (AI)‑powered 1. Which sales were driven by marketing, and features: utilising machine learning which would have happened anyway? and AI to make personalised 2.",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"The passage names a specific AI application — machine learning and AI-powered personalised product recommendations deployed within an MMM (Marketing Mix Modelling) tool — and references current deployment, but provides no quantified metrics or measurable outcomes linked to the application.",6e66e5a9,THG,2024,14,tier_1_and_2,THG_2024.pdf,annual_report,claude-sonnet-4-6,"MMM answers two critical questions: – Artificial intelligence (AI)‑powered 1. Which sales were driven by marketing, and features: utilising machine learning which would have happened anyway? and AI to make personalised 2. How much can customers optimise product recommendations to incremental channel",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"Despite heavy fragmentation, the passage contains a discernible reference to a specific deployed AI application — machine learning and AI used to make personalised product recommendations to customers — but no measurable outcomes or quantified metrics are provided, yielding a Transitional classification.",3b5ec48e,THG,2024,14,tier_1_and_2,THG_2024.pdf,annual_report,claude-sonnet-4-6,"Which sales were driven by marketing, and features: utilising machine learning which would have happened anyway? and AI to make personalised 2. How much can customers optimise product recommendations to incremental channels before consumers. hitting diminishing returns? 24 THG PLC Annual Report and ",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only in passing as 'AI adoption training' within a list of employee engagement actions, with no named AI application or system, triggering automatic Symbolic under Step 2(h) and scoring only 1 due to absence of a named function or measurable outcome.",1e4a9af5,THG,2025,22,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,We never get and hosting listening groups across multiple sites. Insights from colleagues drove meaningful complacent. action – from AI adoption training to enhanced onboarding.,no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only in the context of employee training ('AI adoption training'), which triggers the automatic Symbolic category under Step 2(a), and no named AI application or measurable outcome is present.",cfd32679,THG,2025,22,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"Insights from colleagues drove meaningful complacent. action – from AI adoption training to enhanced onboarding. By asking questions, listening, and acting on what we hear, we continue building trust and transparency across the organisation.",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI adoption training is mentioned only in passing within a broader organisational culture statement with no named AI application or measurable outcome, triggering automatic Symbolic under Step 2(a) (board/employee training on AI as a governance topic) and scoring only 1.",c84e7f1e,THG,2025,22,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"action – from AI adoption training to enhanced onboarding. By asking questions, listening, and acting on what we hear, we continue building trust and transparency across the organisation. We embrace the chaos.",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only in passing within a Responsible Marketing Code as a topic of ethical guidance, with no named AI application or system described, triggering automatic Symbolic classification under Step 2h (AI mentioned only in passing in a list alongside unrelated topics).",029bdb49,THG,2025,26,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"We strive to operate ethically and the Responsible Marketing Code was Standards through the completion of SMETA, and responsibly, promoting transparent launched at the end of 2024. the results of which are published via the communication with colleagues and suppliers The Code provides guidance to em",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only in the context of a marketing ethics code providing guidance on 'ethical and transparent use of Artificial Intelligence in marketing activities' — this is a governance/regulatory framework reference with no named AI application or measurable outcome, triggering automatic Symbolic classification under Step 2b and confirmed by a score of 1.",d29574f8,THG,2025,26,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"the results of which are published via the communication with colleagues and suppliers The Code provides guidance to employees, Sedex platform. The platform provides and we recognise that having an effective, brands, customers and partners on responsible independently validated evidence of confident",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage references 'ethical and transparent use of Artificial Intelligence in marketing activities' only as a governance and compliance principle with no named AI application or measurable outcome, qualifying as automatic Symbolic under category (b)/(g) and scoring only 1 due to current tense.",e13f2175,THG,2025,26,tier1,THG_2025.pdf,annual_report,claude-sonnet-4-6,"The platform provides and we recognise that having an effective, brands, customers and partners on responsible independently validated evidence of confidential process for employees to raise marketing practices, including the ethical compliance within our suppliers’ operations any concerns is a vita",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage references only internal AI Usage Guidelines introduced for governance and ethical compliance purposes, with no named specific AI application or tool deployed operationally, triggering automatic Symbolic classification under Step 2 criterion (b/regulatory-governance language) and confirmed by a classification score of 1.",d786b6f3,Westwing,2023,76,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"A dedicated session was also organised for blue-collar workers at Westwing’s delivery service. A number of compliance awareness measures were implemented in the course of 2023, including mea- sures aimed at senior leadership and all-hands sessions, and office screen/workplace posts. In addition, int",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,Automatic Symbolic applies under category (b) as the passage describes internal AI usage guidelines and compliance governance measures with no named operational AI application or measurable outcome.,fa4a668c,Westwing,2023,76,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"A number of compliance awareness measures were implemented in the course of 2023, including mea- sures aimed at senior leadership and all-hands sessions, and office screen/workplace posts. In addition, internal Artificial Intelligence (AI) Usage Guidelines were introduced with the objective of estab",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Automatic Symbolic applies under category (b) as the passage describes internal AI usage guidelines establishing governance, ethical, and compliance policies with no named operational AI application or measurable outcome.",3bf817ab,Westwing,2023,76,tier_1_and_2,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"In addition, internal Artificial Intelligence (AI) Usage Guidelines were introduced with the objective of establishing secure and ethical AI practices in the workplace. These require Westwing employees to use AI systems responsibly and to avoid actions that could harm others, violate privacy, or fac",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only generically as an addition to a list of business opportunities with no named application, specific function, or measurable outcome, satisfying the automatic Symbolic criterion of a pure aspirational or passing reference with no operational detail.",d85cca86,Westwing,2023,91,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,We are constantly on the lookout for new business opportunities and new ways of improving customer satisfaction. A summary of the most signifi- cant opportunities identified by the Company is given below. The list was extended in 2023 to include the use of artificial intelligence (AI).,no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage only mentions that AI was added to a list of opportunities in 2023 with no named AI application, specific function, or measurable outcome, meeting the automatic Symbolic criterion of a pure aspirational or passing reference with no operational content.",12fd3efb,Westwing,2023,91,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,A summary of the most signifi- cant opportunities identified by the Company is given below. The list was extended in 2023 to include the use of artificial intelligence (AI). ANNUAL REPORT 2023 91,no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage mentions only that AI was added to an unspecified list in 2023, with no named AI application, function, or measurable outcome — this is a vague governance or policy reference that meets the automatic Symbolic threshold under category (b)/(g).",b20179a5,Westwing,2023,91,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,The list was extended in 2023 to include the use of artificial intelligence (AI). ANNUAL REPORT 2023 91,no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage mentions AI only in a section header and a generic industry commentary statement ('The integration of AI is changing a number of industries'), with no named AI application, no measurable outcome, and no evidence of current deployment — triggering Automatic Symbolic category (d) for macroeconomic/industry-level AI commentary.",475d1f7e,Westwing,2023,92,tier1,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"This puts Westwing in a better negotiating position with the suppliers for our rapidly growing Westwing Collection. In addition, our buying team can decrease our costs of goods sold as we grow our sales volume, especially for our Westwing Collection products. Use of Artificial Intelligence (AI) and ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only generic industry-level commentary about AI-driven tools in graphic design, content creation, and product management with no named specific AI application deployed by the company, no measurable outcomes, and no evidence of current deployment — matching automatic Symbolic category (d) for macroeconomic/industry commentary.",083ac0a4,Westwing,2023,92,tier_1_and_2,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"In addition, our buying team can decrease our costs of goods sold as we grow our sales volume, especially for our Westwing Collection products. Use of Artificial Intelligence (AI) and Automation The integration of AI is changing a number of industries. For example, AI-driven tools can generate high-",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only generic industry-level commentary about AI-driven tools across sectors with no named specific AI application deployed by the reporting company, qualifying as automatic Symbolic under Step 2(d) macroeconomic/industry commentary.",985cac89,Westwing,2023,92,tier_1_and_2,Westwing_2023.pdf,annual_report,claude-sonnet-4-6,"Use of Artificial Intelligence (AI) and Automation The integration of AI is changing a number of industries. For example, AI-driven tools can generate high-quality visuals and texts in the areas of graphic design, content creation and product management. This can lead to cost savings and operational",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a broadly identified business opportunity with no named application, no specific function, and no measurable outcome — matching automatic Symbolic criterion (g): pure aspirational statement with no named application.",50cc67b5,Westwing,2024,180,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Opportunities are defined as positive deviations from planned expec- tations, offering the prospect of enhanced performance. Westwing continuously seeks new business opportunities and innovative ways to improve customer satisfaction. The following summary highlights the most significant opportunitie",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a newly added opportunity category with no named application, no specific function, and no measurable outcome — qualifying as a pure aspirational statement under automatic Symbolic criterion (g).",901194f3,Westwing,2024,180,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Westwing continuously seeks new business opportunities and innovative ways to improve customer satisfaction. The following summary highlights the most significant opportunities identified by the Company, with the list expanded in 2023 to include the integration of artificial intelligence (AI). Brand",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"AI is mentioned only as a newly added item to a list of strategic opportunities with no named application, no specific function described, and no measurable outcomes — matching automatic Symbolic criterion (h) and scoring 0 across all diagnostic questions.",cba6776f,Westwing,2024,180,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"The following summary highlights the most significant opportunities identified by the Company, with the list expanded in 2023 to include the integration of artificial intelligence (AI). Brand Awareness and New Customer Segments Management views Westwing’s strong premium brand, positive brand percept",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only a generic industry-level statement that 'AI is transforming industries across the board' with no named AI application, no measurable outcome, and no evidence of current deployment, triggering the automatic Symbolic category for macroeconomic/industry commentary (Step 2, criterion d).",4e16b46b,Westwing,2024,181,tier1,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"This situation strengthens Westwing’s negotiating position with suppliers, particularly for its rapidly growing Westwing Collection. Additionally, as Westwing’s sales volume increases, the purchasing team can secure better pricing, especially for proprietary products. Use of Artificial Intelligence ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only generic, aspirational statements about AI transforming industries and vague capabilities ('generate visuals', 'optimize product management') with no named specific AI application, no measurable outcomes, and no evidence of current deployment.",0eaccfae,Westwing,2024,181,tier_1_and_2,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Additionally, as Westwing’s sales volume increases, the purchasing team can secure better pricing, especially for proprietary products. Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high- quality vis",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only generic, industry-level commentary about AI capabilities with no named specific AI application, no measurable outcomes, and no evidence of current deployment, matching automatic Symbolic category (d) — macroeconomic/industry commentary about AI transformation.",bc7ca5b6,Westwing,2024,181,tier_1_and_2,Westwing_2024.pdf,annual_report,claude-sonnet-4-6,"Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high- quality visuals and content, optimize product management, and enhance decision-making processes. These innovations lead to cost savings and operati",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"Automatic Symbolic applies under category (b) as the passage describes AI governance guideline revision for regulatory and ethical compliance purposes, with no named specific AI application and no measurable outcomes — the reference to 'customer-facing AI applications' is generic and does not name a concrete deployed tool or system.",b06752c8,Westwing,2025,155,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"Data protection Westwing takes action on data protection and privacy to prevent risks related to unauthorised access, disclosure or theft of customer data. A group-wide framework for data retention and deletion has been established to set standards for storing, archiving and deleting customer and pe",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage references AI governance guideline revision and data protection compliance in response to AI-powered tools, but names no specific AI application or function, triggering automatic Symbolic classification under Step 2(b) as regulatory/governance-only AI language with no operational deployment described.",254125b9,Westwing,2025,155,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"A group-wide framework for data retention and deletion has been established to set standards for storing, archiving and deleting customer and personal data across all systems. In response to increasing use of AI-powered tools, Westwing has initiated a revision of its AI governance guidelines to ensu",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"The passage describes AI governance guideline revisions and cybersecurity evaluations in response to AI-powered tools, but names no specific AI application or function, triggering automatic Symbolic classification under Step 2 criteria (b) and (c) — regulatory/governance framework references and risk mitigation language with no named operational AI deployment.",9f946538,Westwing,2025,155,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"In response to increasing use of AI-powered tools, Westwing has initiated a revision of its AI governance guidelines to ensure that customer-facing AI applications comply with data protection requirements and internal ethical principles. To assess the effectiveness of its customer data protection sy",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only generic industry-level commentary ('AI is transforming industries across the board') with no named AI application, no measurable outcome, and no evidence of current deployment, triggering automatic Symbolic under Step 2(d) macroeconomic/industry commentary.",4538a6ef,Westwing,2025,179,tier1,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"This situation could strengthen Westwing's negotiating position with suppliers, especially for the rapidly growing Westwing Collection. Additionally, as Westwing's sales volume increases, the p urchasing team could be able to secure better pricing. Use of Artificial Intelligence (AI) and Automation ",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only generic, aspirational statements about what AI 'can' do across industries with no named specific AI application, no measurable outcomes, and no evidence of current deployment, matching automatic Symbolic category (d) and (g).",6aac693a,Westwing,2025,179,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"Additionally, as Westwing's sales volume increases, the p urchasing team could be able to secure better pricing. Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high-q uality visuals and content, optim",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage contains only generic industry-level commentary about AI capabilities and potential benefits ('could lead to', 'could be performed') with no named specific AI application, no measurable outcomes, and no evidence of current deployment, matching automatic Symbolic category (d) — macroeconomic/industry commentary — and scoring 0 across all three diagnostic questions.",743df8fd,Westwing,2025,179,tier_1_and_2,Westwing_2025.pdf,annual_report,claude-sonnet-4-6,"Use of Artificial Intelligence (AI) and Automation The integration of AI is transforming industries across the board. AI-driven tools can generate high-q uality visuals and content, optimize product management, improve customer experience and enhance decision- making processes. These innovations cou",no,,
NO,0,NO,0,MIXED,1,1,Symbolic,"Machine learning is mentioned only as a skills demand area in a workforce reskilling context, with no named AI application or deployed system, triggering automatic Symbolic under criterion (h) — AI mentioned only in passing alongside unrelated topics such as storytelling and resilience.",0ffd8bbb,Zalando,2022,100,tier1,Zalando_2022.pdf,annual_report,claude-sonnet-4-6,"Reporting: We will report on our human rights due diligence in accordance with the German Supply Chain Due Diligence Act. Preparing our workforce for the future The world of work is changing fast, and many of the jobs that will be undertaken by the next generation do not yet exist. The OECD estimate",no,,
NO,0,NO,0,MIXED,1,1,Symbolic,"The passage references demand for machine learning and data science skills in the context of workforce training and reskilling, but names no specific deployed AI application or system, triggering automatic Symbolic under Step 2(a) and scoring only 1 due to absence of a named function or measurable AI outcome.",e6a167ad,Zalando,2022,100,tier1,Zalando_2022.pdf,annual_report,claude-sonnet-4-6,"Preparing our workforce for the future The world of work is changing fast, and many of the jobs that will be undertaken by the next generation do not yet exist. The OECD estimates that up to 1 billion people need to be reskilled by 2030 to meet demand for new skills.39 In 2022, we saw a rising deman",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage references machine learning and data science only as skill demand areas in a workforce training context, with no named AI application or deployed system; the 10,000 people goal relates to general skilling, not a specific AI tool, and the language is aspirational rather than describing current AI deployment.",075dbb1c,Zalando,2022,100,tier1,Zalando_2022.pdf,annual_report,claude-sonnet-4-6,"The OECD estimates that up to 1 billion people need to be reskilled by 2030 to meet demand for new skills.39 In 2022, we saw a rising demand for expertise in areas such as machine learning and data science, storytelling, and resilience. We need to rise to the challenge by investing in workforce trai",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,The passage names a specific deployed AI application — ChatGPT as a generative AI tool enabling natural-language fashion search for customers — but provides no quantified metrics or measurable outcomes linked to its use.,ba9ae36e,Zalando,2023,6,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"1 Company 2 Combined management 3 Consolidated financial 4 Other information 6 report statements and service generative artificial intelligence tool ChatGPT. The technology allows customers to ask questions using their own fashion terms and words, helping them navigate Zalando’s large assortment in ",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,Two specific AI applications are named and currently deployed — a size recommendation tool based on body measurements and a generative AI fashion assistant — but outcomes such as return rate reductions or engagement improvements are described only qualitatively without quantified metrics.,e75b3d81,Zalando,2023,8,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Zalando continued to play a pioneering role in many areas in 2023, taking a leadership role to solve challenges that are relevant to the fashion and lifestyle industry. For example, we introduced tools that improve our customers’ size recommendations based on their unique body measurements, helping ",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"Two specific AI applications are named and currently deployed — a size recommendation tool based on body measurements and a generative AI fashion assistant — but no quantified metrics (e.g. percentage reduction in returns, engagement figures) are provided to satisfy the measurable outcome criterion.",04081699,Zalando,2023,8,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"For example, we introduced tools that improve our customers’ size recommendations based on their unique body measurements, helping to reduce size-related returns and textile waste. Zalando also launched a fashion assistant based on generative artificial intelligence, allowing customers to more easil",no,,
YES,1,NO,0,CURRENT,1,2,Transitional,"A specific named AI application is identified (a generative AI-based fashion assistant enabling natural language navigation of assortment), and it is described as currently launched and deployed, but no quantified metrics or measurable outcomes are provided to elevate the classification to Substantive.",c2f2b732,Zalando,2023,8,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Zalando also launched a fashion assistant based on generative artificial intelligence, allowing customers to more easily navigate our assortment using their own words or fashion terms and ultimately helping them find their desired items faster. To entertain customers and deepen our relationship with",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only in passing as a board discussion topic ('the influence of artificial intelligence on the company's business') with no named AI application, system, or function identified, triggering automatic Symbolic classification under Step 2h and confirmed by a Q1 score of 0.",d98d3ab6,Zalando,2023,12,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"1 Company 2 Combined management 3 Consolidated financial 4 Other information 12 report statements and service At its ordinary meeting on May 24, 2023, the Supervisory Board in particular dealt with the election of its chairperson and deputy chairperson as well as the (re-)election of the members of ",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only in passing as a topic of board discussion ('the influence of artificial intelligence on the company's business') with no named application, specific function, or measurable outcome, triggering automatic Symbolic classification under Step 2h (AI mentioned only in passing in a list alongside unrelated topics).",8e43d90e,Zalando,2023,12,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"The Supervisory Board resolved to enlarge its remuneration and its sustainability and D&I committee by one additional member each. The Supervisory Board further discussed the decision of the European Commission to designate Zalando as “Very Large Online Platform” under the Digital Services Act, the ",no,,
NO,0,NO,0,CURRENT,1,1,Symbolic,"AI is mentioned only in passing as a board discussion topic ('the influence of artificial intelligence on the company's business') with no named application, specific function, or measurable outcome, triggering automatic Symbolic classification under Step 2h (AI mentioned only in passing in a list alongside unrelated topics).",04550802,Zalando,2023,12,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"The Supervisory Board further discussed the decision of the European Commission to designate Zalando as “Very Large Online Platform” under the Digital Services Act, the influence of artificial intelligence on the company’s business and the update on the program to reshape parts of the company starte",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"A specific named AI application is identified (AI-powered fashion assistant enabling natural language navigation of assortment, deployed in beta in 2023 in selected markets), and deployment is current, but no quantified metrics or measurable outcomes are provided, yielding a Transitional classification.",debf0967,Zalando,2023,76,tier_1_and_2,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"We introduced the beta version of an AI-powered fashion assistant in 2023 in selected markets. The technology allows customers to ask questions using their own fashion terms and words, helping them navigate Zalando’s large assortment in a more intuitive way. We are excited to see how we can leverage",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"The passage names a specific deployed AI application — a natural language fashion search tool allowing customers to query using their own fashion terms — and references current deployment alongside future aspirational generative AI language, but provides no quantified metrics or measurable outcomes.",38797db3,Zalando,2023,76,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"The technology allows customers to ask questions using their own fashion terms and words, helping them navigate Zalando’s large assortment in a more intuitive way. We are excited to see how we can leverage generative AI in new ways to make our customer experience even more engaging. Partners The str",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage references generative AI only in aspirational, vague terms ('excited to see how we can leverage') with no named specific application, no measurable outcome, and no evidence of current deployment, matching automatic Symbolic criterion (g) for pure aspirational statements with no named application.",72d31bb4,Zalando,2023,76,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"We are excited to see how we can leverage generative AI in new ways to make our customer experience even more engaging. Partners The strength of Zalando’s brand partnerships and our platform approach have always been an integral part of our business strategy. Thousands of globally recognized, locall",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"Although a named AI application (fashion assistant powered by ChatGPT) is identified, the language is entirely aspirational ('laying the groundwork to unlock the potential'), with no evidence of current deployment and no measurable outcomes, yielding a score of 1 which falls within the Symbolic range.",d0d12370,Zalando,2023,128,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"2.3.4 Illustration of opportunities Given the definition of an opportunity as a positive deviation from planned values, we identified no material opportunity that could help us significantly overachieve our targets. Going beyond the materiality boundary, our major initiatives such as deepening custo",no,,
YES,1,NO,0,MIXED,1,2,Transitional,"A specific named AI application — a fashion assistant powered by ChatGPT — is identified with a described function (helping customers discover and shop for fashion items), and deployment language is mixed (groundwork being laid alongside active customer-facing use implied), but no quantified metrics or measurable outcomes are provided.",e01a8879,Zalando,2023,128,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Going beyond the materiality boundary, our major initiatives such as deepening customer relationships and enabling partners and customers on our platform continue to be key drivers that put us in a position to seize opportunities and support our growth targets. Fashion assistant powered by ChatGPT I",no,,
YES,1,NO,0,ASPIRATIONAL,0,1,Symbolic,"Although a named AI application (fashion assistant powered by ChatGPT) is identified, the passage is entirely future/aspirational in tense ('will provide', 'laying the groundwork') with no evidence of current deployment and no measurable outcomes, yielding a score of 1 which falls within the Symbolic range.",256f2132,Zalando,2023,128,tier1,Zalando_2023.pdf,annual_report,claude-sonnet-4-6,"Fashion assistant powered by ChatGPT In our quest to innovate, we are laying the groundwork to unlock the potential of generative AI to enhance our customers’ online fashion discovering and shopping experience with the fashion assistant powered by ChatGPT. With one of the most comprehensive assortme",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage references only a supervisory board discussion of 'initiatives and potential opportunities around the use of generative artificial intelligence' with no named specific AI application, no measurable outcomes, and no evidence of current deployment — qualifying as automatic Symbolic under governance/strategy-only language.",5e5da171,Zalando,2024,12,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"The ordinary meeting on 5 September 2024 focused on strategic updates. In particular, the supervisory board dealt with the inspiration and entertainment pillar in the group’s B2C strategy as well as the logistics network strategy 2028 updated according to the company’s new strategic ambitions. The s",no,,
NO,0,NO,0,ASPIRATIONAL,0,0,Symbolic,"The passage references only vague 'initiatives and potential opportunities around the use of generative artificial intelligence' discussed at supervisory board level, with no named specific AI application, no measurable outcomes, and no evidence of current deployment — qualifying as automatic Symbolic under governance/aspirational language criteria.",dcb32886,Zalando,2024,12,tier1,Zalando_2024.pdf,annual_report,claude-sonnet-4-6,"In particular, the supervisory board dealt with the inspiration and entertainment pillar in the group’s B2C strategy as well as the logistics network strategy 2028 updated according to the company’s new strategic ambitions. The supervisory board further discussed Zalando’s initiatives and potential ",no,,
